index,Text,pos_tagged_words,new_languages,words_list,new_text,scores,compound,sentiment_vader
64129,"i believe, we are just beginning disaster. i do not know anybody died covid but today, the3rd friend, vaccinated boostered, died unexpectedly. ppl previously fine, get sick die within 1-3 days. this is pure madness.","[('i', 'JJ'), ('believe', 'VBP'), ('we', 'PRP'), ('are', 'VBP'), ('just', 'RB'), ('beginning', 'VBG'), ('disaster', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('anybody', 'NN'), ('died', 'JJ'), ('couid', 'NN'), ('but', 'CC'), ('today', 'NN'), ('there', 'RB'), ('friend', 'RB'), ('vaccinated', 'VBD'), ('bolstered', 'VBN'), ('died', 'VBD'), ('unexpectedly', 'RB'), ('pal', 'JJ'), ('previously', 'RB'), ('fine', 'JJ'), ('get', 'NN'), ('sick', 'JJ'), ('die', 'NN'), ('within', 'IN'), ('one', 'CD'), ('three', 'CD'), ('days', 'NNS'), ('this', 'DT'), ('is', 'VBZ'), ('pure', 'JJ'), ('madness', 'NN')]",ENGLISH,"['believe', 'begin', 'disaster', 'not', 'know', 'anybody', 'die', 'couid', 'today', 'friend', 'vaccinate', 'bolstered', 'die', 'unexpectedly', 'pal', 'previously', 'fine', 'get', 'sick', 'die', 'within', 'one', 'three', 'day', 'pure', 'madness']",believe begin disaster not know anybody die couid today friend vaccinate bolstered die unexpectedly pal previously fine get sick die within one three day pure madness,"{'neg': 0.303, 'neu': 0.467, 'pos': 0.231, 'compound': -0.7052}",-0.7052,negative
64133,"problem is that over 75% elderly still refuse get vaccinated vs ~90% 20-59 yr olds are vaccinated. i don't believe govt give up zero covid, they increase resources &amp; step up control measures. estimate is it takes 3 months go back zero","[('problem', 'NN'), ('is', 'VBZ'), ('that', 'IN'), ('over', 'IN'), ('elderly', 'JJ'), ('still', 'RB'), ('refuse', 'VBP'), ('get', 'NN'), ('vaccinated', 'VBN'), ('is', 'VBZ'), ('ninety', 'JJ'), ('twenty', 'NN'), ('yr', 'NN'), ('olds', 'NNS'), ('are', 'VBP'), ('vaccinated', 'VBN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('believe', 'VB'), ('govt', 'NN'), ('give', 'VB'), ('up', 'RP'), ('zero', 'CD'), ('couid', 'NN'), ('they', 'PRP'), ('increase', 'VBP'), ('resources', 'NNS'), ('amp', 'JJ'), ('step', 'VB'), ('up', 'RP'), ('control', 'NN'), ('measures', 'NNS'), ('estimate', 'VBP'), ('is', 'VBZ'), ('it', 'PRP'), ('takes', 'VBZ'), ('three', 'CD'), ('months', 'NNS'), ('go', 'VB'), ('back', 'RB'), ('zero', 'NN')]",ENGLISH,"['problem', 'elderly', 'still', 'refuse', 'get', 'vaccinated', 'ninety', 'twenty', 'yr', 'old', 'vaccinated', 'not', 'believe', 'govt', 'give', 'zero', 'couid', 'increase', 'resource', 'amp', 'step', 'control', 'measure', 'estimate', 'take', 'three', 'month', 'go', 'back', 'zero']",problem elderly still refuse get vaccinated ninety twenty yr old vaccinated not believe govt give zero couid increase resource amp step control measure estimate take three month go back zero,"{'neg': 0.111, 'neu': 0.837, 'pos': 0.052, 'compound': -0.3818}",-0.3818,negative
64157,many parents is still sceptical allowing their kids be vaccinated. many is also not clear as not enough information data is shared. you can’t just show photos kids being vaccinated.,"[('many', 'JJ'), ('parents', 'NNS'), ('is', 'VBZ'), ('still', 'RB'), ('skeptical', 'JJ'), ('allowing', 'VBG'), ('their', 'PRP$'), ('kids', 'NNS'), ('be', 'VB'), ('vaccinated', 'VBN'), ('many', 'JJ'), ('is', 'VBZ'), ('also', 'RB'), ('not', 'RB'), ('clear', 'JJ'), ('as', 'IN'), ('not', 'RB'), ('enough', 'JJ'), ('information', 'NN'), ('data', 'NNS'), ('is', 'VBZ'), ('shared', 'VBN'), ('you', 'PRP'), ('can', 'MD'), ('i', 'VB'), ('i', 'VB'), ('just', 'RB'), ('show', 'VB'), ('photos', 'JJ'), ('kids', 'NNS'), ('being', 'VBG'), ('vaccinated', 'VBN')]",ENGLISH,"['many', 'parent', 'still', 'skeptical', 'allow', 'kid', 'vaccinate', 'many', 'also', 'not', 'clear', 'not', 'enough', 'information', 'datum', 'share', 'show', 'photo', 'kid', 'vaccinate']",many parent still skeptical allow kid vaccinate many also not clear not enough information datum share show photo kid vaccinate,"{'neg': 0.13, 'neu': 0.799, 'pos': 0.071, 'compound': -0.2462}",-0.2462,negative
64161,~ kindness words creates confidence. kindness thinking creates profoundness. kindness giving creates love. *please get vaccinated.*,"[('kindness', 'NN'), ('words', 'NNS'), ('creates', 'VBZ'), ('confidence', 'NN'), ('kindness', 'NN'), ('thinking', 'VBG'), ('creates', 'NNS'), ('profoundest', 'JJS'), ('kindness', 'NN'), ('giving', 'VBG'), ('creates', 'NNS'), ('love', 'VBP'), ('please', 'NN'), ('get', 'VB'), ('vaccinated', 'VBN'), ('i', 'NN')]",ENGLISH,"['kindness', 'word', 'create', 'confidence', 'kindness', 'thinking', 'create', 'profoundest', 'kindness', 'give', 'create', 'love', 'please', 'get', 'vaccinated']",kindness word create confidence kindness thinking create profoundest kindness give create love please get vaccinated,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.9726}",0.9726,positive
64163,you be disappointed if vaccinated don’t all die/get seriously ill as you’re hoping,"[('you', 'PRP'), ('be', 'VB'), ('disappointed', 'VBN'), ('if', 'IN'), ('vaccinated', 'VBN'), ('don', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('all', 'DT'), ('die', 'VBP'), ('get', 'VB'), ('seriously', 'RB'), ('i', 'JJ'), ('shall', 'MD'), ('as', 'IN'), ('you', 'PRP'), ('i', 'VBP'), ('re', 'VBP'), ('hoping', 'VBG')]",ENGLISH,"['disappointed', 'vaccinated', 'die', 'get', 'seriously', 'shall', 'hope']",disappointed vaccinated die get seriously shall hope,"{'neg': 0.392, 'neu': 0.464, 'pos': 0.144, 'compound': -0.5859}",-0.5859,negative
64174,i completely understand that. pandemic is just so frightening. we've all been vaccinated boosted still avoid going out,"[('i', 'NN'), ('completely', 'RB'), ('understand', 'VBP'), ('that', 'IN'), ('pandemic', 'NN'), ('is', 'VBZ'), ('just', 'RB'), ('so', 'RB'), ('frightening', 'VBG'), ('we', 'PRP'), ('have', 'VBP'), ('all', 'DT'), ('been', 'VBN'), ('vaccinated', 'VBN'), ('boosted', 'VBN'), ('still', 'RB'), ('avoid', 'VB'), ('going', 'VBG'), ('out', 'IN')]",ENGLISH,"['completely', 'understand', 'pandemic', 'frightening', 'vaccinate', 'boost', 'still', 'avoid', 'go']",completely understand pandemic frightening vaccinate boost still avoid go,"{'neg': 0.277, 'neu': 0.614, 'pos': 0.11, 'compound': -0.5881}",-0.5881,negative
64175,i've gained some. i had elbow injury that stopped me doing yoga stretching. then i've been sick with sinus infection 2 weeks. i already went 2 walks today.,"[('i', 'NNS'), ('have', 'VBP'), ('gained', 'VBN'), ('some', 'DT'), ('i', 'NN'), ('had', 'VBD'), ('elbow', 'JJ'), ('injury', 'NN'), ('that', 'WDT'), ('stopped', 'VBD'), ('me', 'PRP'), ('doing', 'VBG'), ('yoga', 'RB'), ('stretching', 'VBG'), ('then', 'RB'), ('i', 'NNS'), ('have', 'VBP'), ('been', 'VBN'), ('sick', 'JJ'), ('with', 'IN'), ('sinus', 'JJ'), ('infection', 'NN'), ('two', 'CD'), ('weeks', 'NNS'), ('i', 'VBP'), ('already', 'RB'), ('went', 'VBD'), ('two', 'CD'), ('walks', 'NNS'), ('today', 'NN')]",ENGLISH,"['gain', 'elbow', 'injury', 'stop', 'yoga', 'stretch', 'sick', 'sinus', 'infection', 'two', 'week', 'already', 'go', 'two', 'walk', 'today']",gain elbow injury stop yoga stretch sick sinus infection two week already go two walk today,"{'neg': 0.261, 'neu': 0.654, 'pos': 0.085, 'compound': -0.6597}",-0.6597,negative
64180,they're school vaccinated non vaccinated.,"[('are', 'VBP'), ('you', 'PRP'), ('retarded', 'VBD'), ('your', 'PRP$'), ('answer', 'NN'), ('to', 'TO'), ('the', 'DT'), ('question', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('same', 'JJ'), ('answer', 'NN'), ('to', 'TO'), ('your', 'PRP$'), ('question', 'NN')]",ENGLISH,"['retarded', 'answer', 'question', 'answer', 'question']",retarded answer question answer question,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64181,vaccinated 😜,"[('vaccinated', 'VBN')]",ENGLISH,['vaccinate'],vaccinate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64195,my friends husband just died so sad unnecessary they were just beginning their years retirement. please get vaccinated 🙏,"[('my', 'PRP$'), ('friends', 'NNS'), ('husband', 'NN'), ('just', 'RB'), ('died', 'VBD'), ('so', 'RB'), ('sad', 'JJ'), ('unnecessary', 'JJ'), ('they', 'PRP'), ('we', 'PRP'), ('are', 'VBP'), ('just', 'RB'), ('beginning', 'VBG'), ('their', 'PRP$'), ('years', 'NNS'), ('retirement', 'NN'), ('please', 'NN'), ('get', 'VB'), ('vaccinated', 'VBN')]",ENGLISH,"['friend', 'husband', 'die', 'sad', 'unnecessary', 'beginning', 'year', 'retirement', 'please', 'get', 'vaccinated']",friend husband die sad unnecessary beginning year retirement please get vaccinated,"{'neg': 0.271, 'neu': 0.536, 'pos': 0.193, 'compound': -0.4924}",-0.4924,negative
64238,wow .. death rate is high vaccinated peoples..then what is purpose vaccination.. 😝,"[('wow', 'NN'), ('i', 'JJ'), ('death', 'NN'), ('rate', 'NN'), ('is', 'VBZ'), ('high', 'JJ'), ('vaccinated', 'JJ'), ('peoples', 'NNS'), ('i', 'VBP'), ('then', 'RB'), ('what', 'WP'), ('is', 'VBZ'), ('purpose', 'JJ'), ('vaccination', 'NN'), ('i', 'NN')]",ENGLISH,"['wow', 'death', 'rate', 'high', 'vaccinated', 'people', 'purpose', 'vaccination']",wow death rate high vaccinated people purpose vaccination,"{'neg': 0.209, 'neu': 0.588, 'pos': 0.203, 'compound': -0.0258}",-0.0258,negative
64267,"i am vaccinated, time new profile picture","[('i', 'NN'), ('am', 'VBP'), ('vaccinated', 'VBN'), ('time', 'NN'), ('new', 'JJ'), ('profile', 'JJ'), ('picture', 'NN')]",ENGLISH,"['vaccinated', 'time', 'new', 'profile', 'picture']",vaccinated time new profile picture,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64289,shocking see someone getting vaccinated uttar pradesh using my mobile number without sharing otp that i got randomly. is there serious security flaw cowin portal #cowin #fraud,"[('shocking', 'VBG'), ('see', 'NN'), ('someone', 'NN'), ('getting', 'VBG'), ('vaccinated', 'VBN'), ('utter', 'JJ'), ('grades', 'NNS'), ('using', 'VBG'), ('my', 'PRP$'), ('mobile', 'JJ'), ('number', 'NN'), ('without', 'IN'), ('sharing', 'VBG'), ('top', 'NN'), ('that', 'IN'), ('i', 'NN'), ('got', 'VBD'), ('randomly', 'RB'), ('is', 'VBZ'), ('there', 'RB'), ('serious', 'JJ'), ('security', 'NN'), ('flaw', 'NN'), ('coin', 'NN'), ('portal', 'JJ'), ('coin', 'NN'), ('fraud', 'NN')]",ENGLISH,"['shocking', 'see', 'someone', 'get', 'vaccinate', 'utter_grade', 'use', 'mobile_number', 'without', 'share', 'top', 'get', 'randomly', 'serious', 'security', 'flaw', 'coin_portal', 'coin', 'fraud']",shocking see someone get vaccinate utter_grade use mobile_number without share top get randomly serious security flaw coin_portal coin fraud,"{'neg': 0.204, 'neu': 0.677, 'pos': 0.119, 'compound': -0.3883}",-0.3883,negative
64308,they should all be vaccinated if they attend school or do home schooling hen,"[('they', 'PRP'), ('should', 'MD'), ('all', 'DT'), ('be', 'VB'), ('vaccinated', 'VBN'), ('if', 'IN'), ('they', 'PRP'), ('attend', 'VBP'), ('school', 'NN'), ('or', 'CC'), ('do', 'VBP'), ('home', 'NN'), ('schooling', 'NN'), ('hen', 'NN')]",ENGLISH,"['vaccinated', 'attend', 'school', 'home', 'schooling', 'hen']",vaccinated attend school home schooling hen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64350,sir without my involving i have been vaccinated 2nd dose. declared by government. but actually i had first dose only not 2nd dose but i got vaccination certificate 2 doses. how it is possible.,"[('sir', 'NN'), ('without', 'IN'), ('my', 'PRP$'), ('involving', 'VBG'), ('i', 'NNS'), ('have', 'VBP'), ('been', 'VBN'), ('vaccinated', 'VBN'), ('and', 'CC'), ('dose', 'VB'), ('declared', 'VBN'), ('by', 'IN'), ('government', 'NN'), ('but', 'CC'), ('actually', 'RB'), ('i', 'VB'), ('had', 'VBD'), ('first', 'RB'), ('dose', 'VBN'), ('only', 'RB'), ('not', 'RB'), ('and', 'CC'), ('dose', 'VB'), ('but', 'CC'), ('i', 'VB'), ('got', 'VBD'), ('vaccination', 'JJ'), ('certificate', 'NN'), ('two', 'CD'), ('doses', 'VBZ'), ('how', 'WRB'), ('it', 'PRP'), ('is', 'VBZ'), ('possible', 'JJ')]",ENGLISH,"['sir', 'without', 'involve', 'vaccinate', 'dose', 'declare', 'government', 'actually', 'first', 'dose', 'not', 'dose', 'get', 'vaccination', 'certificate', 'two', 'dose', 'possible']",sir without involve vaccinate dose declare government actually first dose not dose get vaccination certificate two dose possible,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64360,fully vaccinated..😎,"[('fully', 'RB'), ('vaccinated', 'VBN'), ('i', 'NN')]",ENGLISH,"['fully', 'vaccinate']",fully vaccinate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64406,today marks one year anniversary launch covid19 vaccination program sri lanka. we have debunked many false posts that have been circulated social media regarding vaccination. #lka #srilanka #vaccinated,"[('today', 'NN'), ('marks', 'NNS'), ('one', 'CD'), ('year', 'NN'), ('anniversary', 'JJ'), ('launch', 'JJ'), ('vaccination', 'NN'), ('program', 'NN'), ('sri', 'NN'), ('lanka', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('debunked', 'VBN'), ('many', 'JJ'), ('false', 'JJ'), ('posts', 'NNS'), ('that', 'WDT'), ('have', 'VBP'), ('been', 'VBN'), ('circulated', 'VBN'), ('social', 'JJ'), ('media', 'NNS'), ('regarding', 'VBG'), ('vaccination', 'NN'), ('la', 'FW'), ('srilanka', 'NN'), ('vaccinated', 'VBD')]",ENGLISH,"['today', 'mark', 'one', 'year', 'anniversary', 'launch', 'vaccination', 'program', 'sri_lanka', 'debunk', 'many', 'false', 'post', 'circulate', 'social_media', 'regard', 'vaccination', 'la_srilanka', 'vaccinate']",today mark one year anniversary launch vaccination program sri_lanka debunk many false post circulate social_media regard vaccination la_srilanka vaccinate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64411,thanks efficient vaccination drive now most lives are back new normal. make sure you get fully vaccinated with booster which is available you. it might help you save life another. time show your selflessness cheers. stay safe ♥️,"[('thanks', 'NNS'), ('efficient', 'JJ'), ('vaccination', 'NN'), ('drive', 'NN'), ('now', 'RB'), ('most', 'JJS'), ('lives', 'NNS'), ('are', 'VBP'), ('back', 'RB'), ('new', 'JJ'), ('normal', 'JJ'), ('make', 'VBP'), ('sure', 'JJ'), ('you', 'PRP'), ('get', 'VBP'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('with', 'IN'), ('booster', 'NN'), ('which', 'WDT'), ('is', 'VBZ'), ('available', 'JJ'), ('you', 'PRP'), ('it', 'PRP'), ('might', 'MD'), ('help', 'VB'), ('you', 'PRP'), ('save', 'VB'), ('life', 'NN'), ('another', 'DT'), ('time', 'NN'), ('show', 'VB'), ('your', 'PRP$'), ('selflessness', 'NN'), ('cheers', 'NNS'), ('stay', 'VBP'), ('safe', 'JJ'), ('i', 'NN')]",ENGLISH,"['thank', 'efficient', 'vaccination', 'drive', 'live', 'back', 'new', 'normal', 'make_sure', 'get', 'fully', 'vaccinate', 'booster', 'available', 'may', 'help', 'save', 'life', 'another', 'time', 'show', 'selflessness', 'cheer', 'stay_safe']",thank efficient vaccination drive live back new normal make_sure get fully vaccinate booster available may help save life another time show selflessness cheer stay_safe,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.9578}",0.9578,positive
64450,"are you mad are you married if yes, do you have kids what do you think yourself if schools are opened, do u know mumbai become next us, where millions people got contaminated with this through school's only despite d fact they had got all kids vaccinated. idiot","[('are', 'VBP'), ('you', 'PRP'), ('mad', 'JJ'), ('are', 'VBP'), ('you', 'PRP'), ('married', 'JJ'), ('if', 'IN'), ('yes', 'NNS'), ('do', 'VBP'), ('you', 'PRP'), ('have', 'VB'), ('kids', 'NNS'), ('what', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('think', 'VB'), ('yourself', 'PRP'), ('if', 'IN'), ('schools', 'NNS'), ('are', 'VBP'), ('opened', 'VBN'), ('do', 'VBP'), ('u', 'RB'), ('know', 'VB'), ('mumbai', 'RB'), ('become', 'VBN'), ('next', 'JJ'), ('us', 'PRP'), ('where', 'WRB'), ('millions', 'NNS'), ('people', 'NNS'), ('got', 'VBD'), ('contaminated', 'VBN'), ('with', 'IN'), ('this', 'DT'), ('through', 'IN'), ('school', 'NN'), ('i', 'NN'), ('only', 'RB'), ('despite', 'IN'), ('i', 'JJ'), ('fact', 'NN'), ('they', 'PRP'), ('had', 'VBD'), ('got', 'VBN'), ('all', 'DT'), ('kids', 'NNS'), ('vaccinated', 'VBD'), ('idiot', 'NN')]",ENGLISH,"['mad', 'marry', 'yes', 'kid', 'think', 'school', 'open', 'u', 'know', 'mumbai', 'become', 'next', 'us', 'million', 'people', 'get', 'contaminate', 'school', 'despite', 'fact', 'get', 'kid', 'vaccinate', 'idiot']",mad marry yes kid think school open u know mumbai become next us million people get contaminate school despite fact get kid vaccinate idiot,"{'neg': 0.125, 'neu': 0.824, 'pos': 0.052, 'compound': -0.5859}",-0.5859,negative
64456,sir is rt-pcr required fully vaccinated goa-karnataka by road,"[('sir', 'NN'), ('is', 'VBZ'), ('it', 'PRP'), ('per', 'IN'), ('required', 'VBN'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('goa', 'NN'), ('karnataka', 'NN'), ('by', 'IN'), ('road', 'NN')]",ENGLISH,"['sir', 'per', 'require', 'fully', 'vaccinated', 'goa', 'karnataka', 'road']",sir per require fully vaccinated goa karnataka road,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64459,"was vaccinated with covid shield , undergone serology test too . can i take any booster singapore .","[('was', 'VBD'), ('vaccinated', 'VBN'), ('with', 'IN'), ('couid', 'JJ'), ('shield', 'NN'), ('undergone', 'JJ'), ('serology', 'NN'), ('test', 'NN'), ('too', 'RB'), ('can', 'MD'), ('i', 'VB'), ('take', 'VB'), ('any', 'DT'), ('booster', 'NN'), ('singapore', 'NN')]",ENGLISH,"['vaccinated', 'couid', 'shield', 'undergo', 'serology', 'test', 'take', 'booster', 'singapore']",vaccinated couid shield undergo serology test take booster singapore,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64460,kids arent vaccinated yet. even schools are running online mode. are you sending your kids school,"[('kids', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('vaccinated', 'VBN'), ('yet', 'RB'), ('even', 'RB'), ('schools', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('online', 'JJ'), ('mode', 'NN'), ('are', 'VBP'), ('you', 'PRP'), ('sending', 'VBG'), ('your', 'PRP$'), ('kids', 'NNS'), ('school', 'NN')]",ENGLISH,"['kid', 'not', 'vaccinate', 'yet', 'even', 'school', 'run', 'online_mode', 'send', 'kid', 'school']",kid not vaccinate yet even school run online_mode send kid school,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64463,1st dose done #vaccinated,"[('corona', 'JJ'), ('vaccination', 'NN'), ('camp', 'NN'), ('is', 'VBZ'), ('being', 'VBG'), ('organized', 'VBN'), ('at', 'IN'), ('the', 'DT'), ('following', 'JJ'), ('centers', 'NNS'), ('on', 'IN'), ('january', 'JJ'), ('under', 'IN'), ('chhatarpur', 'NN'), ('and', 'CC'), ('nadia', 'JJ'), ('market', 'NN'), ('of', 'IN'), ('the', 'DT'), ('district', 'NN'), ('you', 'PRP'), ('too', 'RB'), ('come', 'VBP'), ('and', 'CC'), ('get', 'VBP'), ('vaccinated', 'VBN')]",ENGLISH,"['corona', 'vaccination', 'camp_organized', 'follow', 'center', 'january', 'chhatarpur', 'nadia', 'market', 'district', 'come', 'get', 'vaccinated']",corona vaccination camp_organized follow center january chhatarpur nadia market district come get vaccinated,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64491,fully vaccinated first dose #covaxin,"[('fully', 'RB'), ('vaccinated', 'VBN'), ('first', 'RB'), ('dose', 'JJ'), ('coaxing', 'VBG')]",ENGLISH,"['fully', 'vaccinate', 'first', 'dose']",fully vaccinate first dose,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
64527,"today i got #vaccinated,the #boosterdose #pfizer against #covid19 @#jpmc #karachi","[('today', 'NN'), ('i', 'VBP'), ('got', 'VBD'), ('vaccinated', 'VBN'), ('the', 'DT'), ('boosterdose', 'JJ'), ('pfizer', 'NN'), ('against', 'IN'), ('i', 'JJ'), ('jump', 'NN'), ('karachi', 'NN')]",ENGLISH,"['today', 'get', 'vaccinate', 'boosterdose', 'pfizer', 'jump', 'karachi']",today get vaccinate boosterdose pfizer jump karachi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
