Text,Translated
"백신 맞은 왼팔 이제 아프다,,,!","The right arm that is vaccinated is sick ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,)."
빨리 한국 가서 노쇼 백신 맞고 싶다...🥲 https://t.co/w8Q4ttM0eM,I want to go to Korea soon ... 🥲 https://t.co/w8q4ttm0em
@ROKA_III_Corps 와 백신 접근성 끝내주네(?),@Roka_III_CORPS and vaccine access to the accommodation (?)
"문재인 대통령은 코로나 백신을 제약회사에 천만번 전화해 무조건 백신을 확보하라! 1,2차 접종을 완전히 마치고 마스커벗고 정상활동하게 해 경제대부흥 청년들의 일자리를 만들어 좋은 직장을 주고 결혼해 자녀 세명씩 낳아 훌륭히 키우게 하라! https://t.co/VtgeNE0l2e","President Moon Jae-in will call the Corona vaccine to the pharmaceutical company, and make a vaccine unconditionally! Fully finishes the first and second cars, make a masker naked and normal activities to make a job of the Economic Daemunung Young people to give me a good job, and give me a good job and give me a good child! https://t.co/vtgene0l2e"
"""AZ 맞으면 괌 못가"" 박인숙에..김남국 ""의사 출신이 백신 갈라치기"" | 다음 뉴스 https://t.co/o0vyZ5EMp4

의사 출신이란 새누리 년이 대놓고 저리 가짜뉴스를 지껄인다.","""If the AZ is right, Guam is"" Park In-sook ... Kim Nam-sang ""Doctor"" Next News https://t.co/O0VYZ5EMP4

I am from a doctor to the Yannuri year, and I just bought the fake news."
공공의적인 코로나박멸에 똘똘뭉쳐서 맞서도 모자랄판에 백신갖고 장난질하는 窮民擬力黨 애들치고는 눈물없인 볼수없는 신파극을만드는 저따위 안면몰수들을 어찌해야할꼬,"Even if it is in the public Corona Park, I am afraid of the hunger, which is playful in the mosaeman,"
"10大 무역국이 백신정종율 9%로라니,이려고도 방역잘한다 떠드는 文정권,CNN.NYT등은 초기방역 성공처럼 보였지만 韓國은 전세계 85位의 백신 느림보라 보도했는데,참으로 창피하고 분노치 않을수없다.國民생명을 방기한 무능한政府,이런 쓰레기政權은 반드시 대청소를 해야한다 그것은 政權교체뿐이다 https://t.co/jZokD2uYkm","The 10-year Trade Bureau said, 9% of the vaccine context, and the Saemaul, CNN.NYT, which had a good response, and CNN.NYT, but the Koreans reported the initial defense success, The disabled government, which has exploited the National Ministry of Life, and this garbage administration must be a convenience, it must be a delegate."
"""A유학원 블로그에는 오는 7월 미국 펜실베이니아주 필라델피아의 한 대학에서 개최하는 어학연수 참가자를 모집한다는 내용과 함께 ‘화이자 또는 모더나 백신 접종을 도와주겠다’는 글이 16일 올라와 있다.""
https://t.co/gSlzQw6XDr","""A Study Abroad Blogs will come upon 16 days, along with the"" Pfizer or Moder or Vaccination "", with the contents of the Language Training participant held at a university in Philadelphia in July, in July, in July.
https://t.co/GSLZQW6XDR"
"#코비드_백신_부작용
https://t.co/tKMYKpdFs9","# COVID_CO
https://t.co/tkmykpdfs9"
의원질을 오선씩이나 한놈아갈빼기서 난 아스트라제네카 백신은안맞겠다고 아갈빼기를 나불거리는 부산사는경태가 민주당에서 정치를시작하고 뱃지를세번까지달고서 자한당으로 백기투항해간것이 부끄럽지도 않단말인가 세비나또박또박 챙기면서 잘먹고잘살기를 빌어마잖는다 배터지도록 복많이받거라,"Busan, who is going to be in AstraZeneca vaccine, and the Busan, who is going to be in an astraZeneca vaccine. I have to eat well and eat well, and I am very happy to live well."
"6월은 진짜 너무 바쁜달..
페스타 떡밥도 주워야하고
주말내내 교육 들어야하고
백신도 맞아야하고
콜오나 검사도 해야하고.........
연차도 못써......ㅜㅡㅜ","June is really busy ..
I have to give me a festa.
I have to listen throughout the weekend.
The vaccine should be right.
Coleona should be examined .........
I can not even do the annual ...... ㅜ ㅡ ㅜ"
@JTBC_news 지금까지도 잘 참고 지내온 국민들이 조금만 더 참고 기다려 준다면 전국민이 백신을 맞은 후 마스크를 벗는것이 제일 안전하겠지만 그래도 제일 빨리 이겨낼수있는것은 전국민의 인내심 이라고 생각합니다,"@JTBC_NEWS Even if the people who all the people who have been in need of reference are, they will be the most safe to take off their masks after the public, but it is the most safe to take off the mask after the vaccine."
@JTBC_news 백신 맞았다고 마스크를 바로 벗는다는건 시기상조라고 생각합니다 최대한 빨리 코로나19가 종식되려면 최소한 전국민의 2/3 이상이 접종한 후에 벗어도 늦지 않을거라는 생각을 합니다,@JTBC_NEWS I think it's a perfect to take off the mask that I'm right away to take off the mask.
"의사 출신 박인숙의 분노 ""AZ는 괌 못가, 백신 차별 가능성"" https://t.co/xKQ1N41DjC","Physician's Anger ""AZ is a Na-Guam Nail, Vaccine Differential"" https://t.co/XKQ1N41DJC"
"@KoreaDCA 
@TheBlueHouseKR
콜로나백신 전국민 접종정책으로 발생한 지출중 홍보를 해도 맞지않고 어깃장놓은 인간들에게는세금낭비 과태료를 물리고 코로나양성 감염되면 치료비 전액 자비부담을 시키시요!

그모지리들 때문에 국민혈세를 낭비하지마시길 바람니다.
명분있는 일은 쎄게 좀 갑시다.","@Koreadca
@Thebluehouse
If you do not want to promote during expenditure that occurred as a national inoculation policy, Colona vaccine, you will not be able to promote it, and if you have a nuts that you put, you will have a waste of cash and cosmetic,

Do not waste your national blood because of the Moji.
The person who is in the name is."
@newsvop 누구랑? 그냥 백신 맞으러 갔다고 해라,@newsvop Who is it? I just want to get a vaccine.
@GIL_P 우리나라는 대부분의 기득권들이 언론 매체만 믿고 백신 자체를 신용 안하니까요,@Gil_p My country is that most of the vs of vs do not believe in the media and credit themselves.
"의사 출신 박인숙 ＂AZ 맞으면 괌 못 간다…백신차별 가능성＂ 

 https://t.co/F3bEQ3QE0Y","Park In-sook from Doctor ""AZ, I can not go to Guam ... Vaccine differentiation ""

 https://t.co/F3BEQ3QE0Y"
부족하다면서 백신불신조장하는건 뭥미?https://t.co/u1VPJ2eQr6,I do not have enough vaccine to be in a lack of vaccine? Https: //t.co/U1VPJ2EQR6
"백신허브 
쿼드플러스 일부 참여와 경제이익빅딜
대북정책협의

https://t.co/Ir2oBSebF2","Vaccine hub
Quad Plus Participation and Economic Profit Big Deal
North Korea policy consultation

https://t.co/IR2OBSEBF2"
나에게 백신 선택권이 있다면 AZ를 맞고 싶다. 야당놈들과 기레기들이 저렇게 까는 백신이라면 분명 좋은 백신이라는 확신이 든다.,"If you have a vaccine option to me, I want to meet the AZ. If the opposition guys and the giregians are like that vaccine, it is sure to be sure to be a good vaccine."
@daknews10 기레기는 백신 주지 맙시다.,@ Daknews10 Let's not be a vaccine.
"이탈리아서도 백신 위력 확인..감염률 95%↓·증증환자 99%↓ | 다음 뉴스 https://t.co/6aQwiQm2Xy
연구진 ""AZ 백신 1회 접종만으로도 큰 효과..치명률 95%↓""

확 낮아지네","Italian books Vaccine power .. Infected rate 95% ↓ · Patient 99% ↓ | Next News https://t.co/6aqwiqm2xy
Researcher ""AZ vaccine is also a great effect with inoculation only .. Critical rate 95% ↓""

It's low."
"2) 요양병원 예방접종률은 60.0%로 우리시 요양병원 평균 접종률 75.1%보다 저조하며, 확진된 총 11명 모두 백신접종을 하지 않았습니다. 국내 60세이상 접종자의 백신효과 분석결과 1차접종 2주후부터 86.6% 이상의 예방효과가 있으니 주위 60세이상 어르신, 지인의 예방접종을 챙겨 주시기 바랍니다.","2) Nursing hospital vaccination rate is 60.0%, in the average vaccination rate of our city care hospital average inoculation rate 75.1%, and all 11 confirmed total are not vaccinated. As a result of the vaccine effect analysis of the inoculator in Korea, the vaccine effect of the vaccine is a preventive effect of more than 86.6% from 2 weeks."
"방금 바닷가 어촌마을에 일하러갔는데
어르신들이 백신에대해 말씀나누시길래
맞으셨냐 여쭤봤더니
자랑스럽게 어제 동네 어르신들 싹 다 모여서 맞았다고 자랑하시더라.
잘하셨다고 칭찬에 칭찬을 드리고왔다.","I just went to the beach fishing village.
When the elders are talking about vaccines,
You asked me what you asked.
I am proudly boasted that I was gathered by my neighborhood.
I have given praise to praise that I did well."
"황교안 ""美의 백신 지원 언급, 제 방미 결실 확인돼 큰 보람 느껴"" | 다음 뉴스 https://t.co/cWXZmfqW8H

옘병","Hwanghwa """" Vaccine support mentioned, I feel a great rewarding confirmation, Next News https://t.co/CWXZMFQW8H

옘 Bottle"
"미국 노바백스 백신 위탁생산 계약과 관련해 양사간 계약기간에 정부가 추가 구매를 원할 경우 SK바이오사이언스가 자체 결정으로 얼마든지 더 많은 백신을 생산할 수 있는 것으로 확인됐다.
 https://t.co/KkTIJYS1IO","In relation to the US Novent Corporation Vaccine Consignment Agreement, when the government wants additional purchases in the period of two companies, SK Biotechnology was able to produce more vaccines as a self-decision.
 https://t.co/ktijys1io"
"백신보도 각 언론사별 키워드 분석(품사태깅, 워드클라우드) 

바이러스가 창궐해서 코로나가 퍼지는게 아니라 쓰레기 언론이 바이러스 길을 내주고있어서 퍼지는중.

https://t.co/mlg7RjHCik #soprize #datacow https://t.co/IyyIrTzsgl","Vaccine Beam Each Press Certificate Keyword Analysis (Manted, Word Cloud)

The virus does not spread to the corno, but the garbage press has given the virus road and spreads.

https://t.co/mlg7rjhcik #soprize #datacow https://t.co/iyyirtzsgl"
"@YuriYuriChang @0YbKN16jmDwzPHA 금년 말ㅡㅡ내년
초에 합시다.
해서ㅡ백신 잘 맞고
정부 방역지침 잘
지킵시다.","@Yuriyurichang @ 0ybkn16jmdwzpha This year of this year ㅡ ㅡ next year
Let's be in seconds.
I am right for the vaccine.
Government defense
Let's keep it."
"오늘 두번째 코로나 백신을 맞았어요.
내일 아프지 않으면 좋겠어요.","I was a second corona vaccine today.
I wish I could not hurt tomorrow."
"어머님 또 어디서 이상한 이야기 듣고 오셨는지 백신 안맞겠다고, 지금 나가는건 중국 백신이라 위험하고 좀 기다리면 화이자 백신 들어오니깐 그거 맞겠다고, 주변 사람들 다 그렇게 한다고 하길래 고맙다고 전해달라고 했음. 덕분에 내 차례가 빨리 오겠구만!","I will not be able to get a strange story, I will not be able to get a strange story, and I'm going to be a vaccine now. Thanks to my turn, I will come soon!"
병원이 많으니까 백신만 있으면 불가능은 아닌데.......... https://t.co/e7onETcfCG,"There are a lot of hospitals, but it's not impossible if you have a vaccine .......... https://t.co/e7onetcfcg"
"아스트라제네카 백신 접종 해야하니까 
신청하라고 공문 받았는데 진짜 레알 고민🤦🏻‍♀️

이걸 맞아야 하는건가
말아야 하는건가

나라도 못 믿겠고, 백신도 못 믿겠고. 
믿을건 내 자신인데 
이놈의 나라가 자꾸만 맞으라 하고💉","I have to be vaccinated in AstraZeneca.
I was steadily applied, but real Real Troubles 🤦🤦♀️

I have to fit this.
I have to say

I can not believe it, but I can not believe it.
I believe it is myself.
The country of this guy keeps it,"
"급하면 美國인가,그렇게 양키고홈을 외치던 좌빨들,美製백신 들어오면 먼저맞으려 지랄치마라.해리스 부통령이 韓國에 백신지원을 韓美정상 회담때 우선의제로 논의키로 했다니,남아도는 모더나백신을 들어오게 된것인가,평소에 北中에 아부떨던 左派들,뮈니뭐니 해도 미국밖에는,美이외는 기댈데없다. https://t.co/fliqhEp7mH","If you are in the US, if you are in the US, I am sorry that I am in the middle of a bang, and I am a bite, and I am a bitch if I come to the vaccine. If you come in, you usually leave the left 派 派 in the north, and you will not lean out other than the US. https://t.co/FliqHep7MH"
"@CNN 회개와 거룩함 사역회 BUSAN                                          #ACrippleHasWalked 
https://t.co/CbIZg3Ho6Z

접종후 사망하고 변이바이러스로
백신이 소용없는데 접종을 다 할 수가 없습니다
주님의 심판이라고 일컫는 코로나바이러스를 두 선지자는
2015년에 예언하였습니다","@Cnn repentance and holiness ministry meeting Busan #Aripplehaswalked
https://t.co/CBIZG3HO6Z

Death after inoculation,
I can not do the vaccination in vaccination.
The two prophets referred to as the Lord's judgment
I prophesied in 2015."
