,Text,Translated
1560,https://t.co/is93BSopfz ㅋㅋㅋ 그냥 수꼴!!아직도 기본소득보장을 포퓰리즘이라고생각하다니 유럽선진국상황은 포퓰리즘천국?코로나초기중국인입국금지가실패라고?먹물아!중국과의무역규모가얼마인지알어?중국과척지면우리경제가어찌되는지알어?그걸감안하고 공항에서부터검사 격리를한겨!!어중아!,https://t.co/is93bsopfz ㅋㅋ Just a few! I know? I know if I have to go to the Eastern Economic Economy of China.
1561,"강제격리...고독하구나 놀아줄사람도줄어들고
결국 나하고친했던사람들은 그냥 나를일회용 취급한거야 ~ 오마갓..~ https://t.co/uWRNDFAldf","Forced isolation ... Lonely, I decrease,
Eventually, people who were looking for me are just treated for me."
1562,@elan_d_amour 격리중일 때도 마시고 격리 해제일에도 마시면 안되나요?🤣,@ELAN_D_AMOUR Do not even drink and do not even drive isolation? 🤣
1563,"세부에서 입국하여 자가 격리 마감 기념 및 늦은 환영 행사!

다이빙하는 #딥인사이드 인간들.,

발에 채이는 것들이 죄다 강사들이네..ㅋㅋ

간만에 인스타질., @칠곡 동명면 https://t.co/Od9PlOVCCj","Come to enter into the details of the quarantine and late welcome events!

Diving # Deep Inside Humans.,

Things that are in the feet are the instructors.

It is not enough for it."
1564,"▼코로나19 관련 대응 ▼(6. 2. 8:51) 

▶️ 현황 

◾️ 누적 확진환자 135명 (격리해제 122명) https://t.co/Gnr8STvfvO","▼ Corrona 19 Responses ▼ (6. 2. 8:51)

▶ ️ status

◾️ Cumulatively confirmed patients (122) (122) https://t.co/GNR8STVFVO"
1565,"▼코로나19 관련 대응 ▼(6. 2. 8:24) 

▶️ 송파#48 확진자 관내 이동 동선에 포함되어있는 예수세계교회 접촉자 분류 및 전수조사 

◾️ 118명 (자가격리 26, 능동감시 92) 중 117명 모두 음성입니다. 미실시 1명은 유아로 검사 보류입니다.","▼ Corrona 19 Response ▼ (6. 2. 8:24)

▶ ️ ️ ️ ️ ️ ️ ️ ️ ️ 조사 조사 ️ ️ ️ ️ ️

118 people (117, 92, 92), are all over 117. One of the unauthorized cases is an infant checking."
1566,재난지원금 받으러 무단이탈한 자가격리자..주민센터 일시 폐쇄 | 다음 뉴스 https://t.co/0fD4WGCFzC,Let's go to the disaster grant. Next News https://t.co/0fd4wgcfzc
1567,"팽 당한 대구 의료진들
대구지역 거점·전담병원의 코로나 병동에
근무한 의료진이 일반병동으로 복귀할때
자가격리 14일 간 개인연차 사용하라는
대구의 거점 병원들.
코로나 일선현장에서 고생한 의료진이
임무를 끝내고나니 대구시와 병원으로
부터 팽개쳐진 신세가 된 인원은 3200명","Fans Daegu Medical Staff
In Daegu area,
When the working medical staff returns to general meridians
Using personal annual use for 14 days
Daegu's base hospital.
Corona Line
After finishing the mission,
The number of people who have been in the case of 200,000 won"
1568,"20200601 17:46
다시 자동격리 장소로 이동중!
#제주향이네 #제주향이네귤나라 @Jeju International Airport-제주국제공항 https://t.co/mULGuvZB4T","20200601 17:46
Go back to the automatic isolation place!
# Jeju Heavy # Jeju Inn Its Nondara @jeju International Airport - Jeju International Airport https://t.co/mulguvzb4t"
1569,"군포 확진자 접촉 제주 자가격리자 자녀들 ‘등교 중지’... 여럿 힘들게 하고 있습니다 
#생활속거리두기_실천
 https://t.co/28WIX0JvMj","Gunpo Confirmed Curtors Contact Jeju Press Your Children 'Stop Brightness' ...
# Living in Life _ Practice
 https://t.co/28WIX0JVMJ"
1570,"▼코로나19 관련 대응 ▼ 

서현1동 행정복지센터 오늘 6시까지 긴급 폐쇄합니다. 자기격리 기간 중 격리 수칙을 어기고 무단이탈해 서현1동 행정복지센터를 방문한 것으로 확인되었기에 내린 조치입니다. 공동체의 안전을 위해서는 무관용 원칙에 따라 익일 고발조치합니다.","▼ Corona 19 related to related ▼

Seo Hyun 1 Administrative Welfare Center is an emergency closed by 6 o'clock today. During its own isolation period, it is confirmed that it was confirmed that it was confirmed that it is destroyed and unauthorized and unauthorized. For the safety of the community, it will accuse the next year according to the principle of indifference."
1571,"대구시장 권영진은 알고있나?
""덕분에 챌린지, 캠페인으로 대구 코로나
전담 의료진의 부당한 처우를 얼렁뚱땅
넘기려는 것 같아 화가 난다. 이래도돼나?""
코로나 전담 병동 담당 간호사들 일반병동
복귀하면서 14일의 자가격리 기간동안
각 개인연차 사용하라고 주장하는 병원들","Do you know Daegu Market Kwon Young-jin?
""Thanks to Challenge, Campaign, Corona
Dedicated medical staff's unfair treatment
I think I'm going to pass it. Since now? ""
Corona Temple Ward Nurse
During the 14-day price period,
Hospitals claiming to use each individual annual"
1572,@ppppakkkk 쇼핑보다 격리비용이 더 나갈듯 ㅋㅋㅋㅋㅋ 일본 입국 언제 풀어줘여 ㅋㅋㅋㅋㅋㅋ,@Ppppakkkk I seem to be more expensive than shopping. ㅋㅋㅋ
1573,"중국苏州에 들어와 14일 격리 끝나고 보따리 속에 한국폰 이제야 받았다.
오늘저녁에는 지난 일들을 헤아려 보려한다.
다들 잘 계시구나..보령할베도 수현님도. https://t.co/592FZQ9kNB","I went to China and the last 14 days, and I had to go to the Korean phone in the bag.
I will try to count the last things in the evening.
Everybody is well. https://t.co/592fzq9knb"
1574,백현아 백현아 우리 천생연분인 것 같아요!!!ㅋㅋㅋㅋㅋㅋㅋㅋ오늘 격리 첫날 슬퍼하는데 근데 이거 봤어 그냥 헤헤헤헤헤하헤헤하하    사랑해 우리 백현이🤟🏻 https://t.co/IbHhFAywx4,"Baek Hyun-ah, Baek Hyun-ah, I think we are a genuine maternity !!! ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ"
1575,@xox11292 보시다시피 자가격리중이양,"@ XOX11292 As you can see,"
1576,"▼코로나19 관련 대응 ▼(5. 29. 9:23)

▶️ 현황 

◾️ 누적 확진환자 131명 (격리해제 122명) https://t.co/Yu792Cfdbf","▼ Corrona 19 related to related ▼ (5. 29. 9:23)

▶ ️ status

◾️ Cumulatively confirmed patients (122) (122) https://t.co/yu792cfdbf"
1577,@PhotolikerLMH 그러고보니 서울 올라와서 명헌님 못뵈었네유. 언제쯤 셀프자가격리를 끝낼런지..,"@PhotoLikerlmh, and I saw Seoul, When will you finish the prime of self-pricing .."
1578,"▼코로나19 관련 대응 ▼(5. 28. 8:56)

▶️ 현황 

◾️ 누적 확진환자 131명 (격리해제 122명)

◼ 1:1 매칭 
* 모니터링 794명 (일반 62, 해외입국자 732명) https://t.co/JvuH71yzgV","▼ Corona 19 Responses ▼ (5. 28. 8:56)

▶ ️ status

131 cumulative patients (122)

◼ 1: 1 matching
* 794 monitoring (732, 732 overseas entry) https://t.co/JVUH71YZGV"
1579,"아 도랏나
학교에서 자가격리자 검사결과가 아직 안나와서 학교 다왔는데 집에 가래 아니 이런거 1시간만 좀 일찍 알려주라고","Aidora
At school, the results of the prices are not yet."
1580,"청주시, '지역 18번' 확진자 동선 공개..접촉자 13명 검사 | 다음 뉴스 https://t.co/CgwCONfsRX

청주시 상당구에 사시는 우리 엄마 37세 확진자가 아파트 옆라인 어머니댁에 다녀간후 동네가 발각 뒤집 혔다고 ㅠㅠ 병원, 약국 소독하고 문닫고, 격리 되었고, 난리도 아니라고 ㅠㅠ","Cheongju City, 'Area of ​​Area 18' Next News https://t.co/CGWConfsrx

Our mother 37 years old, who is living in a pretty guy, Cheongju-si, who is a 37-year-old confirmation of the Apartment, and the neighborhood is home to the mother's house."
1581,@_La_campanella_ 아 그리고 저 6월말에 한국돌아갑니다 격리끝나면 밥한끼해여,"@_La_campanella_ Ah, I will return to Korea at the end of June."
1582,"드디어 격리 해제!! 🤗 근데 출근 싫다,,,, https://t.co/yDQJbLJML9","Finally, unlock it !! 🤗 But I do not like work ,,, https://t.co/ydqjbljml9"
1583,격리동물원. 성북동비둘기. 후원회원이 되어야 할 것 같습니다만. 무엇이든 오래오래 해 주세요. :) https://t.co/7e3FmLW8Me,Isolated zoo. Seongbuk Dongbids. I think it should be a sponsor. Whatever you have a long time. :) https://t.co/7E3FMLW8ME
1584,"이제 내일까지 자가격리인데
적응되어서인지 어째 좀 아쉽다잉ㅋㅋㅋ
근데 나 이틀 일하고 퇴사라서ㅋㅋㅋㅋㅋㅋ
5월에 2주 일했나??","Now it's a prayer by tomorrow.
I am a little unfortunate that I am adapted.
But I work two days and leave it.
Was it two weeks in May?"
1585,"마스크 쓰고 다녀!!
외출했다가 집에 가면 손 씻고
사람들 많이 모이는 데 가지 말고
마스크 안쓰면 지하철 못타.
그래도 걸리면 어떡하냐고?
그건 자가격리, 입원하면 돼.
병원비는? 아몰랑.
자꾸 중공 얘기하지 말라니까~
마스크 쓰고 다녀!!
#우한폐렴","I'm wearing a mask !!
I went out and wash my hand.
Do not give me a lot of people.
If you do not have a mask, you can not subway.
If you still get it, what do you do?
That's a prayer, you can hospitalize.
What is the hospital cost? Amorang.
I do not want to talk to my hollow.
I'm wearing a mask !!
# Wuhan pneumonia"
1586,"@msgundam9191 100일만에 서울사람 촬영 ;; 사람이 아니더라도 경복궁도 가보고 싶고, 남산도 가보고 싶은데 코로나 자슥때문에 셀프자가격리모드네오","@ Msgundam9191 Seoul People's Shooting in 100 days; I want to see Gyeongbok Palace, but I want to see Namsan,"
1587,@SB_Aca 셀프자가격리모드라 두달만에 카메라 잡아봤더니 어색하네. 골목골목한 사진을 찍고싶다아 (코로나: 응 안돼),"@Sb_aca Self-chair Prince Principal Morda, I saw the camera in two months, and it is awkward. I want to take a picture of an alley (Corona: I can not do it)"
1588,기숙사 형들이랑 자가격리되면 뭐 할지 회의했는데 바로 닌텐도 스위치랑 플스 55인치 티비 사오기로함,"If you get rid of your dormitory, you have a meeting,"
1589,자가격리 각인가;;,Is the price of each other;
1590,"직원들, 해외출장도 서러운데 한국 복귀 후 알아서 격리하라니…분노폭발 (출처 : 아시아경제 | 네이버 뉴스) https://t.co/BTaU66M8T2","Employees, overseas business trip also looked into Korean return ... Anger Explosion (Source: Asia Economy | Naver News) https://t.co/btau66m8t2"
1591,"▼코로나19 관련 대응 ▼(5. 25. 10:12)

▶️ 현황 

◾️ 누적 확진환자 131명 (격리해제 122명) https://t.co/SEUa4FcJP7","▼ Corrona 19 Response ▼ (5. 25. 10:12)

▶ ️ status

◾️ Cumulative confirmed patients (122 unlocked 122) https://t.co/seua4fcjp7"
1592,이미 한참 전에 특이점을 넘어버린 자가격리 https://t.co/TElOnCxNsX,HTTPS://t.co/teloncxnsx that has already been exceeded
1593,"오늘벌써 일요일이야?
자가격리하면 요일개념이 없어지는구나","Today is Sunday?
If you pray a day,"
1594,"홍콩 시위는 그간 미디어 싸움, 대부분 외신에 의존하는 부분이 컸다. 근데 지금처럼 판데믹- 락다운이나 자가격리 의무 인 상황에서 이전과 같은 효과를 기대할 수 있을까? 궁금한데 찾아보다가 복장 터지는 부분이 많아서 그냥 눈 감고 쓰루.","Hong Kong protests were large in the media fight, mostly dependent on the outside. But now, can I expect the same effect in Patdame-Rockdown or a proprietary obligation? I am curious, and I have a lot of attendance, I just have a lot of attendance."
1595,"@luciferul 자가격리 기간에 나도 4개 완성했는데 ㅋㅋ
이제는 시간도 없기도 하지만 
나도 그때 액자 걸 곳 없어서 그만함 😅","I have completed four of the @luciferul quantity period.
I do not have time now.
I do not have a framed girl,"
1596,자가격리끝-,End of prince -
1597,@geometryofsleep 흐아 넘 감사합니다 자가격리 끝나자마자 가볼 것,@Geometryofsleep Hump Thank you
1598,"Came back to motherland and back to LA in July 🤍 covid test was painful ergh 
도착했어요! 격리 끝나고 일처리 끝나면 다시 미국 돌아가지만,,, 모두 건강합시다 https://t.co/aqJWXyU6Zs","CAME Back to Motherland and Back to La in July 🤍 Covid Test Was Painful Ergh
Arrived! When I finish the end of the day, I will go back to the US again, but all healthy https://t.co/aqjwxyu6zs"
1599,비자와 2주+ 2주 격리부터 어떻게 하고 말하던가,How do I say from a visa and two weeks + 2 weeks
1600,"@hongseob121 어디있는지 모르겠지만 들어오면 무조건 2주 격리니 
쉽게 교체하지 못할거 같아요","@ Hongseob121 I do not know where I am, but when I came in,
I think I can not easily replace it."
1601,ㅅㅂㅜ얘때매 지인 자가격리됐엇디 https://t.co/n6tJvejhi0,"When I am a junior,"
1602,"전세기·격리 면제'까지…""한국 기업 모십니다"" https://t.co/t6aX0HbWMi","Up to the charter, isolation exemption ... ""Korean Enterprises"" https://t.co/t6ax0hbwmi"
1603,"악!!! 올해도 실치회 못먹으러감,,,,,, 자가격리만 안당했어도","Ouch!!! This year, I can not eat the diseases,"
1604,카페에 사람 미친수준으로 많아서 나혼자 조그만 베란다 독점하고있음 저들과 격리되어... 근데 좀 춥다,"There are a lot of people in a cafe, so I am a joyful veranda exclusive."
