,Text,new_text,languages,new_text_after_translation,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun,subjectivity,text_type
1148,salem board health has voted unanimously rescind its orders which re-instated city's indoor mask requirement “proof vaccination entry” requirement into certain types establishments city. rescission both policies takes effect immediately.,salem board health has voted unanimously rescind its orders which re-instated city's indoor mask requirement “proof vaccination entry” requirement into certain types establishments city. rescission both policies takes effect immediately.,ENGLISH,salem board health has voted unanimously rescind its orders which re-instated city's indoor mask requirement “proof vaccination entry” requirement into certain types establishments city. rescission both policies takes effect immediately.,"[('salem', 'RB'), ('board', 'NN'), ('health', 'NN'), ('has', 'VBZ'), ('voted', 'VBN'), ('unanimously', 'RB'), ('rescind', 'VB'), ('its', 'PRP$'), ('orders', 'NNS'), ('which', 'WDT'), ('re', 'VBP'), ('instated', 'JJ'), ('city', 'NN'), ('i', 'NN'), ('indoor', 'VBP'), ('mask', 'NN'), ('requirement', 'NN'), ('i', 'NN'), ('proof', 'VBP'), ('vaccination', 'NN'), ('entry', 'NN'), ('i', 'JJ'), ('requirement', 'NN'), ('into', 'IN'), ('certain', 'JJ'), ('types', 'NNS'), ('establishments', 'NNS'), ('city', 'NN'), ('rescission', 'NN'), ('both', 'DT'), ('policies', 'NNS'), ('takes', 'VBZ'), ('effect', 'NN'), ('immediately', 'RB')]","['salem', 'board', 'health', 'voted_unanimously', 'rescind', 'order', 'instated', 'city', 'indoor', 'mask', 'requirement', 'proof', 'vaccination', 'entry', 'requirement', 'certain', 'type', 'establishment', 'city', 'rescission', 'policy', 'take', 'effect', 'immediately']","['health', 'voted_unanimously', 'rescind', 'order', 'instate', 'city', 'indoor', 'mask', 'proof', 'vaccination', 'entry', 'requirement', 'certain', 'type', 'establishment', 'city', 'rescission', 'policy', 'take', 'effect', 'immediately']","['health', 'rescind', 'order', 'city', 'mask', 'vaccination', 'entry', 'type', 'city', 'rescission', 'policy', 'effect']",0.571428571,subjective
1149,"this friday, come down celebrate slug's 33rd anniversary don't miss cocktails &amp; beer provided by . urban lounge requires proof vaccination or negative covid-19 test attend. buy tickets here:","this friday, come down celebrate slug's 33rd anniversary don't miss cocktails &amp; beer provided by . urban lounge requires proof vaccination or negative covid-19 test attend. buy tickets here:",ENGLISH,"this friday, come down celebrate slug's 33rd anniversary don't miss cocktails &amp; beer provided by . urban lounge requires proof vaccination or negative covid-19 test attend. buy tickets here:","[('this', 'DT'), ('friday', 'JJ'), ('come', 'VB'), ('down', 'RP'), ('celebrate', 'NN'), ('slug', 'NN'), ('i', 'JJ'), ('hard', 'JJ'), ('anniversary', 'JJ'), ('don', 'NN'), ('i', 'NN'), ('miss', 'VBP'), ('cocktails', 'NNS'), ('amp', 'VBP'), ('beer', 'NN'), ('provided', 'VBN'), ('by', 'IN'), ('urban', 'JJ'), ('lounge', 'NN'), ('requires', 'VBZ'), ('proof', 'JJ'), ('vaccination', 'NN'), ('or', 'CC'), ('negative', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('test', 'NN'), ('attend', 'NN'), ('buy', 'NN'), ('tickets', 'NNS'), ('here', 'RB')]","['friday', 'come', 'celebrate', 'slug', 'hard', 'anniversary', 'miss', 'cocktail', 'amp', 'beer', 'provided', 'urban', 'lounge', 'requires', 'proof', 'vaccination', 'negative', 'couid', 'nineteen', 'test', 'attend', 'ticket']","['come', 'celebrate', 'anniversary', 'beer', 'provide', 'urban', 'lounge', 'require', 'couid', 'test', 'attend', 'ticket']","['celebrate', 'anniversary', 'beer', 'lounge', 'couid', 'test', 'attend', 'ticket']",0.22962963,objective
1150,1 uk hasn’t approved vaccination age &lt; 12. their data shows very high immunity among kids likely natural infection . yet no signs long term effects any region. 2 everyone will eventually meet this virus. it’s extremely contagious here stay.,1 uk hasn’t approved vaccination age &lt; 12. their data shows very high immunity among kids likely natural infection . yet no signs long term effects any region. 2 everyone will eventually meet this virus. it’s extremely contagious here stay.,ENGLISH,1 uk hasn’t approved vaccination age &lt; 12. their data shows very high immunity among kids likely natural infection . yet no signs long term effects any region. 2 everyone will eventually meet this virus. it’s extremely contagious here stay.,"[('one', 'CD'), ('uk', 'JJ'), ('hasn', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('approved', 'VBN'), ('vaccination', 'NN'), ('age', 'NN'), ('it', 'PRP'), ('twelve', 'VBP'), ('their', 'PRP$'), ('data', 'NNS'), ('shows', 'NNS'), ('very', 'RB'), ('high', 'JJ'), ('immunity', 'NN'), ('among', 'IN'), ('kids', 'NNS'), ('likely', 'JJ'), ('natural', 'JJ'), ('infection', 'NN'), ('yet', 'RB'), ('no', 'DT'), ('signs', 'NNS'), ('long', 'JJ'), ('term', 'NN'), ('effects', 'NNS'), ('any', 'DT'), ('region', 'NN'), ('two', 'CD'), ('everyone', 'NN'), ('will', 'MD'), ('eventually', 'RB'), ('meet', 'VB'), ('this', 'DT'), ('virus', 'NN'), ('it', 'PRP'), ('i', 'VBZ'), ('i', 'VBP'), ('extremely', 'RB'), ('contagious', 'JJ'), ('here', 'RB'), ('stay', 'VBP')]","['one', 'approved', 'vaccination', 'age', 'twelve', 'data', 'show', 'high', 'immunity', 'among', 'kid', 'likely', 'natural', 'infection', 'yet', 'sign', 'long_term', 'effect', 'region', 'two', 'everyone', 'eventually', 'meet', 'virus', 'extremely', 'contagious', 'stay']","['approve', 'vaccination', 'age', 'datum', 'show', 'high', 'immunity', 'kid', 'likely', 'natural', 'infection', 'sign', 'effect', 'region', 'eventually', 'meet', 'virus', 'extremely', 'contagious', 'stay']","['vaccination', 'age', 'datum', 'immunity', 'kid', 'infection', 'sign', 'effect', 'virus', 'stay']",0.7004,subjective
1151,"more is definitely better initial exposure happens one time, which is one reason discussions about infection vaccination immunity need more serious consideration discussion than they are given.","more is definitely better initial exposure happens one time, which is one reason discussions about infection vaccination immunity need more serious consideration discussion than they are given.",ENGLISH,"more is definitely better initial exposure happens one time, which is one reason discussions about infection vaccination immunity need more serious consideration discussion than they are given.","[('more', 'RBR'), ('is', 'VBZ'), ('definitely', 'RB'), ('better', 'RBR'), ('initial', 'JJ'), ('exposure', 'NN'), ('happens', 'VBZ'), ('one', 'CD'), ('time', 'NN'), ('which', 'WDT'), ('is', 'VBZ'), ('one', 'CD'), ('reason', 'NN'), ('discussions', 'NNS'), ('about', 'IN'), ('infection', 'NN'), ('vaccination', 'NN'), ('immunity', 'NN'), ('need', 'VBP'), ('more', 'RBR'), ('serious', 'JJ'), ('consideration', 'NN'), ('discussion', 'NN'), ('than', 'IN'), ('they', 'PRP'), ('are', 'VBP'), ('given', 'VBN')]","['definitely', 'better', 'initial', 'exposure', 'happens', 'one', 'time', 'one', 'reason', 'discussion', 'infection', 'vaccination', 'immunity', 'need', 'serious', 'consideration', 'discussion', 'given']","['definitely', 'well', 'initial', 'exposure', 'happen', 'time', 'reason', 'discussion', 'infection', 'vaccination', 'immunity', 'need', 'serious', 'consideration', 'discussion', 'give']","['exposure', 'time', 'reason', 'discussion', 'vaccination', 'immunity', 'consideration', 'discussion']",0.433333333,subjective
1152,"i don’t live ny, but aren’t they doing something today with vaccination requirements i was half watching get up this morning i know it came up lol as great as giannis is, i’m still taking kd over everybody.","i don’t live ny, but aren’t they doing something today with vaccination requirements i was half watching get up this morning i know it came up lol as great as giannis is, i’m still taking kd over everybody.",ENGLISH,"i don’t live ny, but aren’t they doing something today with vaccination requirements i was half watching get up this morning i know it came up lol as great as giannis is, i’m still taking kd over everybody.","[('i', 'JJ'), ('don', 'VBP'), ('i', 'JJ'), ('i', 'VBP'), ('live', 'VBP'), ('ny', 'NNS'), ('but', 'CC'), ('aren', 'VBP'), ('i', 'VBP'), ('i', 'VBP'), ('they', 'PRP'), ('doing', 'VBG'), ('something', 'NN'), ('today', 'NN'), ('with', 'IN'), ('vaccination', 'NN'), ('requirements', 'NNS'), ('i', 'NN'), ('was', 'VBD'), ('half', 'JJ'), ('watching', 'NN'), ('get', 'VB'), ('up', 'RP'), ('this', 'DT'), ('morning', 'NN'), ('i', 'NN'), ('know', 'VBP'), ('it', 'PRP'), ('came', 'VBD'), ('up', 'RB'), ('lol', 'RB'), ('as', 'RB'), ('great', 'JJ'), ('as', 'IN'), ('gianni', 'NN'), ('is', 'VBZ'), ('i', 'JJ'), ('i', 'NN'), ('i', 'VBP'), ('still', 'RB'), ('taking', 'VBG'), ('kid', 'NN'), ('over', 'IN'), ('everybody', 'NN')]","['live', 'something', 'today', 'vaccination', 'requirement', 'half', 'watching', 'get', 'morning', 'know', 'came', 'lol', 'great', 'gianni', 'still', 'taking', 'kid', 'everybody']","['live', 'today', 'vaccination', 'requirement', 'half', 'watch', 'morning', 'come', 'great', 'still', 'take', 'kid']","['today', 'vaccination', 'requirement', 'morning', 'kid']",0.529166667,subjective
1153,"maybe if you both end covid mandates, vaccination pasports proof vaccination covid restrictions nobody will have reason protest them things can get back relative normalcy people can start treating each other as equals. 🇨🇦","maybe if you both end covid mandates, vaccination pasports proof vaccination covid restrictions nobody will have reason protest them things can get back relative normalcy people can start treating each other as equals. Canada",ENGLISH,"maybe if you both end covid mandates, vaccination pasports proof vaccination covid restrictions nobody will have reason protest them things can get back relative normalcy people can start treating each other as equals. Canada","[('maybe', 'RB'), ('if', 'IN'), ('you', 'PRP'), ('both', 'DT'), ('end', 'VBP'), ('couid', 'NN'), ('mandates', 'NNS'), ('vaccination', 'NN'), ('passports', 'NNS'), ('proof', 'VBP'), ('vaccination', 'NN'), ('couid', 'NN'), ('restrictions', 'NNS'), ('nobody', 'NN'), ('will', 'MD'), ('have', 'VB'), ('reason', 'NN'), ('protest', 'JJS'), ('them', 'PRP'), ('things', 'NNS'), ('can', 'MD'), ('get', 'VB'), ('back', 'RB'), ('relative', 'JJ'), ('normalcy', 'NN'), ('people', 'NNS'), ('can', 'MD'), ('start', 'VB'), ('treating', 'VBG'), ('each', 'DT'), ('other', 'JJ'), ('as', 'IN'), ('equals', 'NNS'), ('canada', 'VBP')]","['maybe', 'end', 'couid', 'mandate', 'vaccination', 'passport', 'proof', 'vaccination', 'couid', 'restriction', 'nobody', 'reason', 'protest', 'thing', 'get', 'back', 'relative', 'normalcy', 'people', 'start', 'treating', 'equal', 'canada']","['maybe', 'end', 'couid', 'mandate', 'vaccination', 'passport', 'proof', 'vaccination', 'couid', 'restriction', 'reason', 'protest', 'thing', 'get', 'back', 'relative', 'normalcy', 'people', 'start', 'treat', 'equal']","['couid', 'mandate', 'vaccination', 'proof', 'vaccination', 'couid', 'restriction', 'reason', 'protest', 'thing', 'normalcy', 'people']",0.125,subjective
1154,yes but not nearly as much. vaccination + boost is much lower infection rate than unvaxxed.,yes but not nearly as much. vaccination + boost is much lower infection rate than unvaxxed.,ENGLISH,yes but not nearly as much. vaccination + boost is much lower infection rate than unvaxxed.,"[('yes', 'NNS'), ('but', 'CC'), ('not', 'RB'), ('nearly', 'RB'), ('as', 'RB'), ('much', 'JJ'), ('vaccination', 'NN'), ('boost', 'NN'), ('is', 'VBZ'), ('much', 'RB'), ('lower', 'JJR'), ('infection', 'NN'), ('rate', 'NN'), ('than', 'IN'), ('untaxed', 'JJ')]","['yes', 'not', 'nearly', 'much', 'vaccination', 'boost', 'much', 'lower', 'infection', 'rate', 'untaxed']","['nearly', 'much', 'vaccination', 'boost', 'much', 'low', 'infection', 'rate', 'untaxe']","['vaccination', 'infection', 'rate']",0.2,subjective
1155,reminder: student-athletes must provide proof full covid vaccination participate spring sports unless they have approved religious or medical exemption. please read full announcement at,reminder: student-athletes must provide proof full covid vaccination participate spring sports unless they have approved religious or medical exemption. please read full announcement at,ENGLISH,reminder: student-athletes must provide proof full covid vaccination participate spring sports unless they have approved religious or medical exemption. please read full announcement at,"[('reminder', 'NN'), ('student', 'NN'), ('athletes', 'NNS'), ('must', 'MD'), ('provide', 'VB'), ('proof', 'NN'), ('full', 'JJ'), ('couid', 'NN'), ('vaccination', 'NN'), ('participate', 'VB'), ('spring', 'NN'), ('sports', 'NNS'), ('unless', 'IN'), ('they', 'PRP'), ('have', 'VBP'), ('approved', 'VBN'), ('religious', 'JJ'), ('or', 'CC'), ('medical', 'JJ'), ('exemption', 'NN'), ('please', 'NN'), ('read', 'VB'), ('full', 'JJ'), ('announcement', 'NN'), ('at', 'IN')]","['reminder', 'student_athletes', 'must', 'provide', 'proof', 'full', 'couid', 'vaccination', 'participate', 'spring', 'sport', 'unless', 'approved', 'religious', 'medical', 'exemption', 'please', 'read', 'full', 'announcement']","['reminder', 'student_athlete', 'must', 'provide', 'proof', 'full', 'couid', 'vaccination', 'participate', 'spring', 'sport', 'approve', 'religious', 'medical', 'exemption', 'read', 'full', 'announcement']","['reminder', 'student_athlete', 'proof', 'couid', 'vaccination', 'spring', 'sport', 'exemption', 'announcement']",0.3375,objective
1156,vaccination is not only way prevent chineese virus fact it doesn’t prevent virus but eliminates it death role. then again we should t have face this crisis if it wasn’t fuaci’s friends wanting more government funding. face mask don’t work either; t cells,vaccination is not only way prevent chineese virus fact it doesn’t prevent virus but eliminates it death role. then again we should t have face this crisis if it wasn’t fuaci’s friends wanting more government funding. face mask don’t work either; t cells,ENGLISH,vaccination is not only way prevent chineese virus fact it doesn’t prevent virus but eliminates it death role. then again we should t have face this crisis if it wasn’t fuaci’s friends wanting more government funding. face mask don’t work either; t cells,"[('vaccination', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('only', 'RB'), ('way', 'NN'), ('prevent', 'JJ'), ('chinese', 'JJ'), ('virus', 'NN'), ('fact', 'NN'), ('it', 'PRP'), ('doesn', 'VBZ'), ('i', 'NN'), ('i', 'VBP'), ('prevent', 'VBP'), ('virus', 'NN'), ('but', 'CC'), ('eliminates', 'VBZ'), ('it', 'PRP'), ('death', 'NN'), ('role', 'NN'), ('then', 'RB'), ('again', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('i', 'VB'), ('have', 'VB'), ('face', 'NN'), ('this', 'DT'), ('crisis', 'NN'), ('if', 'IN'), ('it', 'PRP'), ('wasn', 'VBD'), ('i', 'NN'), ('i', 'VBP'), ('faci', 'VBP'), ('i', 'NN'), ('i', 'VBP'), ('friends', 'NNS'), ('wanting', 'VBG'), ('more', 'RBR'), ('government', 'NN'), ('funding', 'VBG'), ('face', 'NN'), ('mask', 'NN'), ('don', 'IN'), ('i', 'NN'), ('i', 'VBP'), ('work', 'VBP'), ('either', 'RB'), ('i', 'JJ'), ('cells', 'NNS')]","['vaccination', 'not', 'way', 'prevent', 'chinese', 'virus', 'fact', 'prevent', 'virus', 'eliminates', 'death', 'role', 'face', 'crisis', 'faci', 'friend', 'wanting', 'government', 'funding', 'face', 'mask', 'work', 'either', 'cell']","['way', 'prevent', 'chinese', 'virus', 'fact', 'prevent', 'virus', 'eliminate', 'death', 'role', 'face', 'crisis', 'faci', 'friend', 'want', 'government', 'funding', 'face', 'mask', 'work', 'cell']","['way', 'virus', 'fact', 'prevent', 'virus', 'death', 'role', 'face', 'crisis', 'faci', 'friend', 'government', 'funding', 'face', 'mask', 'work', 'cell']",0.75,subjective
1157,'responsible' americans who take basic covid precautions are understandably fed up with those who don’t: #coronavirus #vaccination #wakeup,'responsible' americans who take basic covid precautions are understandably fed up with those who don’t: #coronavirus #vaccination #wakeup,ENGLISH,'responsible' americans who take basic covid precautions are understandably fed up with those who don’t: #coronavirus #vaccination #wakeup,"[('responsible', 'JJ'), ('americans', 'NNS'), ('who', 'WP'), ('take', 'VBP'), ('basic', 'JJ'), ('couid', 'NN'), ('precautions', 'NNS'), ('are', 'VBP'), ('understandably', 'RB'), ('fed', 'VBN'), ('up', 'RP'), ('with', 'IN'), ('those', 'DT'), ('who', 'WP'), ('don', 'VBP'), ('i', 'VBP'), ('i', 'VBP'), ('coronavirus', 'VBP'), ('vaccination', 'NN'), ('wakeup', 'NN')]","['responsible', 'american', 'take', 'basic', 'couid', 'precaution', 'understandably', 'fed', 'coronavirus', 'vaccination', 'wakeup']","['responsible', 'take', 'basic', 'couid', 'precaution', 'understandably', 'feed']","['couid', 'precaution']",0.3375,subjective
1158,that's funny. i got my card free when i received vaccination.,that's funny. i got my card free when i received vaccination.,ENGLISH,that's funny. i got my card free when i received vaccination.,"[('that', 'IN'), ('i', 'JJ'), ('funny', 'VBP'), ('i', 'NN'), ('got', 'VBD'), ('my', 'PRP$'), ('card', 'NN'), ('free', 'JJ'), ('when', 'WRB'), ('i', 'NN'), ('received', 'VBD'), ('vaccination', 'NN')]","['funny', 'got', 'card', 'free', 'received', 'vaccination']","['get', 'card', 'free', 'received', 'vaccination']","['card', 'vaccination']",0.9,subjective
1159,fact matter is regardless vaccination status covid can infect mutate anyone. best you can do is worry about your own health wellness. it will be background noise few years. peoples shouldn’t have their livelihood threatened regardless,fact matter is regardless vaccination status covid can infect mutate anyone. best you can do is worry about your own health wellness. it will be background noise few years. peoples shouldn’t have their livelihood threatened regardless,ENGLISH,fact matter is regardless vaccination status covid can infect mutate anyone. best you can do is worry about your own health wellness. it will be background noise few years. peoples shouldn’t have their livelihood threatened regardless,"[('fact', 'NN'), ('matter', 'NN'), ('is', 'VBZ'), ('regardless', 'JJ'), ('vaccination', 'NN'), ('status', 'NN'), ('couid', 'NN'), ('can', 'MD'), ('infect', 'VB'), ('mutate', 'VB'), ('anyone', 'NN'), ('best', 'JJS'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('is', 'VBZ'), ('worry', 'VB'), ('about', 'IN'), ('your', 'PRP$'), ('own', 'JJ'), ('health', 'NN'), ('wellness', 'NN'), ('it', 'PRP'), ('will', 'MD'), ('be', 'VB'), ('background', 'VBN'), ('noise', 'RB'), ('few', 'JJ'), ('years', 'NNS'), ('peoples', 'VBZ'), ('shouldn', 'VBP'), ('i', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('their', 'PRP$'), ('livelihood', 'NN'), ('threatened', 'VBD'), ('regardless', 'RB')]","['fact', 'matter', 'regardless', 'vaccination', 'status', 'couid', 'infect', 'mutate', 'anyone', 'best', 'worry', 'health', 'wellness', 'background', 'noise', 'year', 'people', 'livelihood', 'threatened', 'regardless']","['fact', 'matter', 'regardless', 'vaccination', 'status', 'couid', 'infect', 'mutate', 'best', 'worry', 'health', 'year', 'people', 'livelihood', 'threaten', 'regardless']","['fact', 'matter', 'vaccination', 'status', 'couid', 'infect', 'mutate', 'health', 'people', 'livelihood']",0.466666667,subjective
