index,Text,pos_tagged_words,new_languages,words_list,new_text,scores,compound,sentiment_vader,,,,,,
67819,fully vaccinated i'm craving sushi,"[('i', 'NN'), ('am', 'VBP'), ('disappointed', 'VBN'), ('to', 'TO'), ('know', 'VB'), ('that', 'IN'), ('i', 'JJ'), ('went', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('supermarket', 'NN'), ('went', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('grocery', 'NN'), ('store', 'NN'), ('went', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('hospital', 'NN'), ('went', 'VBD'), ('to', 'TO'), ('any', 'DT'), ('place', 'NN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('have', 'VB'), ('to', 'TO'), ('worry', 'VB'), ('about', 'IN'), ('my', 'PRP$'), ('well', 'NN'), ('being', 'VBG'), ('i', 'NNS'), ('pointed', 'VBD'), ('to', 'TO'), ('you', 'PRP'), ('so', 'RB'), ('i', 'VB'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('luckily', 'RB'), ('i', 'NN'), ('was', 'VBD'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('to', 'TO'), ('mom', 'VB'), ('where', 'WRB'), ('if', 'IN'), ('other', 'JJ'), ('people', 'NNS'), ('do', 'VBP'), ('not', 'RB')]",ENGLISH,"['disappointed', 'know', 'go', 'supermarket', 'go', 'grocery', 'store', 'go', 'hospital', 'go', 'place', 'not', 'worry', 'well', 'point', 'not', 'know', 'luckily', 'fully', 'vaccinate', 'mom', 'people', 'not']",disappointed know go supermarket go grocery store go hospital go place not worry well point not know luckily fully vaccinate mom people not,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
67830,fully vaccinated today. 💪💪,"[('fully', 'RB'), ('vaccinated', 'VBN'), ('today', 'NN')]",ENGLISH,"['fully', 'vaccinate', 'today']",fully vaccinate today,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
67848,"i am full vaccinated , can't forget thanks all hardworking corona warriors who are giving their best more than 1 year . god bless them ❤️🙏. #fullyvaccinated #coronavaccine #thankscoronawarriors #dilsethanks","[('i', 'NN'), ('am', 'VBP'), ('full', 'JJ'), ('vaccinated', 'VBN'), ('cannot', 'NN'), ('forget', 'VB'), ('thanks', 'NNS'), ('all', 'DT'), ('hardworking', 'VBG'), ('corona', 'JJ'), ('warriors', 'NNS'), ('who', 'WP'), ('are', 'VBP'), ('giving', 'VBG'), ('their', 'PRP$'), ('best', 'JJS'), ('more', 'JJR'), ('than', 'IN'), ('one', 'CD'), ('year', 'NN'), ('god', 'NN'), ('bless', 'IN'), ('them', 'PRP'), ('i', 'VBP'), ('fullyvaccinated', 'VBN'), ('coronavaccine', 'NN'), ('thankscoronawarriors', 'NNS'), ('dilsethanks', 'NNS')]",ENGLISH,"['full', 'vaccinated', 'can', 'not', 'forget', 'thank', 'hardworke', 'corona', 'warrior', 'give', 'well', 'one', 'year', 'god_bless', 'fullyvaccinate', 'coronavaccine', 'thankscoronawarrior', 'dilsethank']",full vaccinated can not forget thank hardworke corona warrior give well one year god_bless fullyvaccinate coronavaccine thankscoronawarrior dilsethank,"{'neg': 0.067, 'neu': 0.558, 'pos': 0.375, 'compound': 0.8757}",0.8757,positive,,,,,,
67910,you are considered unvaccinated if vaccinated with any vaccine any other country except list 7 which does not include pakistan.,"[('you', 'PRP'), ('are', 'VBP'), ('considered', 'VBN'), ('vaccinated', 'JJ'), ('if', 'IN'), ('vaccinated', 'VBN'), ('with', 'IN'), ('any', 'DT'), ('vaccine', 'NN'), ('any', 'DT'), ('other', 'JJ'), ('country', 'NN'), ('except', 'IN'), ('list', 'NN'), ('seven', 'CD'), ('which', 'WDT'), ('does', 'VBZ'), ('not', 'RB'), ('include', 'VB'), ('pakistan', 'NN')]",ENGLISH,"['consider', 'vaccinated', 'vaccinated', 'vaccine', 'country', 'except', 'list', 'seven', 'not', 'include', 'pakistan']",consider vaccinated vaccinated vaccine country except list seven not include pakistan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
67983,such proud feeling that we vaccinated 2.3 cr just 1 day making is super bday gift beloved many congratulations #covidvaccine remarkable achievement 🙏,"[('such', 'JJ'), ('proud', 'JJ'), ('feeling', 'NN'), ('that', 'IN'), ('we', 'PRP'), ('vaccinated', 'VBD'), ('two', 'CD'), ('three', 'CD'), ('or', 'CC'), ('just', 'RB'), ('one', 'CD'), ('day', 'NN'), ('making', 'NN'), ('is', 'VBZ'), ('super', 'JJ'), ('day', 'NN'), ('gift', 'VBD'), ('beloved', 'VBD'), ('many', 'JJ'), ('congratulations', 'NNS'), ('covidvaccine', 'VBP'), ('remarkable', 'JJ'), ('achievement', 'NN')]",ENGLISH,"['proud', 'feeling', 'vaccinated', 'two', 'three', 'one', 'day', 'make', 'super', 'day', 'gift', 'belove', 'many', 'congratulation', 'covidvaccine', 'remarkable', 'achievement']",proud feeling vaccinated two three one day make super day gift belove many congratulation covidvaccine remarkable achievement,"{'neg': 0.0, 'neu': 0.403, 'pos': 0.597, 'compound': 0.969}",0.969,positive,,,,,,
67996,"20% india's adult population fully vaccinated, 62% got one dose: govt","[('twenty', 'IN'), ('india', 'NN'), ('i', 'NN'), ('adult', 'VBP'), ('population', 'NN'), ('fully', 'RB'), ('vaccinated', 'VBD'), ('got', 'VBD'), ('one', 'CD'), ('dose', 'NN'), ('govt', 'NN')]",ENGLISH,"['twenty', 'india', 'adult_population', 'fully', 'vaccinate', 'get', 'one', 'dose', 'govt']",twenty india adult_population fully vaccinate get one dose govt,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68008,india vaccinated record 25 millions yesterday totalling more than 800 millions.,"[('india', 'RB'), ('vaccinated', 'VBN'), ('record', 'NN'), ('twentyfive', 'NN'), ('millions', 'NNS'), ('yesterday', 'NN'), ('totalling', 'VBG'), ('more', 'JJR'), ('than', 'IN'), ('millions', 'NNS')]",ENGLISH,"['india', 'vaccinate', 'record', 'twentyfive', 'million', 'yesterday', 'total', 'million']",india vaccinate record twentyfive million yesterday total million,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68009,"congratulations all line departments record brake 23,68,006 vaccination single day . we appeal active cooperation all make #gujarat 100% vaccinated .","[('congratulations', 'NNS'), ('all', 'DT'), ('line', 'NN'), ('departments', 'NNS'), ('record', 'NN'), ('brake', 'NN'), ('six', 'CD'), ('vaccination', 'NN'), ('single', 'JJ'), ('day', 'NN'), ('we', 'PRP'), ('appeal', 'VBP'), ('active', 'JJ'), ('cooperation', 'NN'), ('all', 'DT'), ('make', 'VBP'), ('gujaratis', 'NN'), ('vaccinated', 'VBD')]",ENGLISH,"['congratulation', 'line', 'department', 'record', 'brake', 'vaccination', 'single', 'day', 'appeal', 'active', 'cooperation', 'make', 'gujaratis', 'vaccinated']",congratulation line department record brake vaccination single day appeal active cooperation make gujaratis vaccinated,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.765}",0.765,positive,,,,,,
68020,wow. you fucking degenerates.. want life vaccinated but wont be vaccinated. whoever is doing “business” there is special hell people like you. tolonglah can you not make other people’s lives living hell u ingat benda main2 ke,"[('wow', 'NN'), ('you', 'PRP'), ('fucking', 'VBP'), ('degenerates', 'NNS'), ('i', 'VBP'), ('want', 'VBP'), ('life', 'NN'), ('vaccinated', 'VBN'), ('but', 'CC'), ('will', 'MD'), ('not', 'RB'), ('be', 'VB'), ('vaccinated', 'VBN'), ('whoever', 'WP'), ('is', 'VBZ'), ('doing', 'VBG'), ('i', 'JJ'), ('business', 'NN'), ('i', 'NN'), ('there', 'EX'), ('is', 'VBZ'), ('special', 'JJ'), ('he', 'PRP'), ('shall', 'MD'), ('people', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('tolonglah', 'VBP'), ('can', 'MD'), ('you', 'PRP'), ('not', 'RB'), ('make', 'VB'), ('other', 'JJ'), ('people', 'NNS'), ('i', 'VBP'), ('i', 'VBP'), ('lives', 'NNS'), ('living', 'VBG'), ('he', 'PRP'), ('shall', 'MD'), ('u', 'VB'), ('ingot', 'JJ'), ('bend', 'NN'), ('main', 'JJ'), ('ke', 'NN')]",ENGLISH,"['wow', 'fucking', 'degenerate', 'want', 'life', 'vaccinate', 'not', 'vaccinated', 'whoever', 'business', 'special', 'shall', 'people', 'like', 'tolonglah', 'not', 'make', 'people', 'life', 'live', 'shall', 'u', 'ingot', 'bend', 'main', 'ke']",wow fucking degenerate want life vaccinate not vaccinated whoever business special shall people like tolonglah not make people life live shall u ingot bend main ke,"{'neg': 0.24, 'neu': 0.563, 'pos': 0.197, 'compound': -0.7439}",-0.7439,negative,,,,,,
68022,"incredible feat achieved once again by indian healthcare workers administrators. it is like many countries getting vaccinated one day. hats off you your team developing such powerful, reliable band scaleable platform like cowin. 🇮🇳 जय हिन्द 🇮🇳","[('vaccinated', 'VBN')]",Unknown,['vaccinate'],vaccinate,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.7783}",0.7783,positive,,,,,,
68074,total vaccinated 2.12 crore upto 17:50hrs. today,"[('total', 'JJ'), ('vaccinated', 'VBD'), ('two', 'CD'), ('twelve', 'NNS'), ('crore', 'VBP'), ('upto', 'JJ'), ('seventeen', 'NN'), ('today', 'NN')]",ENGLISH,"['total', 'vaccinate', 'two', 'twelve', 'crore', 'upto', 'seventeen', 'today']",total vaccinate two twelve crore upto seventeen today,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68080,"2 crore vaccinated day, incredible team india. this would be best gift ji","[('two', 'CD'), ('crore', 'NN'), ('vaccinated', 'VBD'), ('day', 'NN'), ('incredible', 'JJ'), ('team', 'NN'), ('india', 'NN'), ('this', 'DT'), ('would', 'MD'), ('be', 'VB'), ('best', 'JJS'), ('gift', 'NN'), ('ji', 'NN')]",ENGLISH,"['two', 'crore', 'vaccinated', 'day', 'incredible', 'team', 'india', 'would', 'well', 'gift']",two crore vaccinated day incredible team india would well gift,"{'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.7964}",0.7964,positive,,,,,,
68083,finally 😣 #vaccinated,"[('crore', 'RB'), ('vaccinated', 'VBN'), ('in', 'IN'), ('a', 'DT'), ('single', 'JJ'), ('day', 'NN'), ('see', 'VB'), ('the', 'DT'), ('love', 'NN'), ('of', 'IN'), ('the', 'DT'), ('general', 'JJ'), ('public', 'JJ'), ('towards', 'NNS'), ('our', 'PRP$'), ('souls', 'NNS'), ('happybdaymodiji', 'NN')]",ENGLISH,"['crore', 'vaccinated', 'single', 'day', 'see', 'love', 'general', 'public', 'towards', 'soul', 'happybdaymodiji']",crore vaccinated single day see love general public towards soul happybdaymodiji,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68085,finally fully vaccinated😊😊,"[('finally', 'RB'), ('fully', 'RB')]",ENGLISH,"['finally', 'fully']",finally fully,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68099,"i love when ppl reciprocate my energy, i was showing security my vaccine card said yassss being fully vaccinated guy said yassss with me back","[('i', 'NNS'), ('love', 'VBP'), ('when', 'WRB'), ('pal', 'JJ'), ('reciprocate', 'NN'), ('my', 'PRP$'), ('energy', 'NN'), ('i', 'NN'), ('was', 'VBD'), ('showing', 'VBG'), ('security', 'NN'), ('my', 'PRP$'), ('vaccine', 'NN'), ('card', 'NN'), ('said', 'VBD'), ('passes', 'NNS'), ('being', 'VBG'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('guy', 'NN'), ('said', 'VBD'), ('passes', 'NNS'), ('with', 'IN'), ('me', 'PRP'), ('back', 'RP')]",ENGLISH,"['love', 'pal', 'reciprocate', 'energy', 'show', 'security', 'vaccine', 'card', 'say', 'pass', 'fully', 'vaccinate', 'say', 'pass', 'back']",love pal reciprocate energy show security vaccine card say pass fully vaccinate say pass back,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.8271}",0.8271,positive,,,,,,
68124,come get vaccinated. stay safe keep others safe too. appeal all tinsukians. great arrangements,"[('come', 'VB'), ('get', 'NN'), ('vaccinated', 'VBN'), ('stay', 'NN'), ('safe', 'JJ'), ('keep', 'NN'), ('others', 'NNS'), ('safe', 'VBP'), ('too', 'RB'), ('appeal', 'JJ'), ('all', 'DT'), ('tinsukians', 'NNS'), ('great', 'JJ'), ('arrangements', 'NNS')]",ENGLISH,"['come', 'get', 'vaccinated', 'stay_safe', 'keep', 'other', 'safe', 'appeal', 'tinsukian', 'great', 'arrangement']",come get vaccinated stay_safe keep other safe appeal tinsukian great arrangement,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.872}",0.872,positive,,,,,,
68147,i am vaccinated 13-09-2021 but certificate not visible setu app yet.,"[('i', 'NN'), ('am', 'VBP'), ('vaccinated', 'VBN'), ('thirteen', 'JJ'), ('nine', 'CD'), ('but', 'CC'), ('certificate', 'VBP'), ('not', 'RB'), ('visible', 'JJ'), ('set', 'VBN'), ('app', 'NN'), ('yet', 'RB')]",ENGLISH,"['vaccinated', 'thirteen', 'nine', 'certificate', 'not', 'visible', 'set', 'app', 'yet']",vaccinated thirteen nine certificate not visible set app yet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68150,"fully vaccinated... thank you ji mask , hand wash , social distance all are necessary &amp; request others also take vaccine asap. thank you ji","[('fully', 'RB'), ('vaccinated', 'VBN'), ('thank', 'NN'), ('you', 'PRP'), ('ji', 'VBP'), ('mask', 'JJ'), ('hand', 'NN'), ('wash', 'VBP'), ('social', 'JJ'), ('distance', 'NN'), ('all', 'DT'), ('are', 'VBP'), ('necessary', 'JJ'), ('amp', 'JJ'), ('request', 'NN'), ('others', 'NNS'), ('also', 'RB'), ('take', 'VBP'), ('vaccine', 'NN'), ('asap', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('ji', 'VBP')]",ENGLISH,"['fully', 'vaccinate', 'thank', 'mask', 'hand', 'wash', 'social_distance', 'necessary', 'amp', 'request', 'other', 'also', 'take', 'vaccine', 'asap', 'thank']",fully vaccinate thank mask hand wash social_distance necessary amp request other also take vaccine asap thank,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.8297}",0.8297,positive,,,,,,
68155,i got my 2nd dose today... fully vaccinated now 😊 #moderna #2nddose #vaccination #fullyvaxxed✌️,"[('i', 'NN'), ('got', 'VBD'), ('my', 'PRP$'), ('and', 'CC'), ('dose', 'VB'), ('today', 'NN'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('now', 'RB'), ('modern', 'JJ'), ('vaccination', 'NN'), ('i', 'NN')]",ENGLISH,"['get', 'dose', 'today', 'fully', 'vaccinate', 'modern', 'vaccination']",get dose today fully vaccinate modern vaccination,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68220,one step closer 😌 fully vaccinated 💉,"[('one', 'CD'), ('step', 'NN'), ('closer', 'RBR'), ('fully', 'RB'), ('vaccinated', 'VBN'), ('syringe', 'NN')]",ENGLISH,"['one', 'step', 'close', 'fully', 'vaccinated', 'syringe']",one step close fully vaccinated syringe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68253,so we've vaccinated 75 crore indians still counting this shows commitment bharat mata's son towards making his fellow citizens safe secure chinese virus thank you hon'ble pm shri ji all healthcare workers working round clock.,"[('so', 'IN'), ('we', 'PRP'), ('have', 'VBP'), ('vaccinated', 'VBN'), ('crore', 'NN'), ('indians', 'NNS'), ('still', 'RB'), ('counting', 'VBG'), ('this', 'DT'), ('shows', 'VBZ'), ('commitment', 'NN'), ('bharat', 'NN'), ('mata', 'NN'), ('i', 'NN'), ('son', 'NN'), ('towards', 'IN'), ('making', 'VBG'), ('his', 'PRP$'), ('fellow', 'JJ'), ('citizens', 'NNS'), ('safe', 'JJ'), ('secure', 'NN'), ('chinese', 'JJ'), ('virus', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('hon', 'VBP'), ('ble', 'JJ'), ('am', 'VBP'), ('shri', 'JJ'), ('ji', 'NN'), ('all', 'DT'), ('healthcare', 'JJ'), ('workers', 'NNS'), ('working', 'VBG'), ('round', 'NN'), ('clock', 'NN')]",ENGLISH,"['vaccinated', 'crore', 'indians', 'still', 'count', 'show', 'commitment', 'bharat_mata', 'son', 'towards', 'make', 'fellow', 'citizen', 'safe', 'secure', 'chinese', 'virus', 'thank', 'hon_ble', 'healthcare_worker', 'work', 'round_clock']",vaccinated crore indians still count show commitment bharat_mata son towards make fellow citizen safe secure chinese virus thank hon_ble healthcare_worker work round_clock,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.8555}",0.8555,positive,,,,,,
68280,"congratulations india more than 75 crore people have been vaccinated so far. it means more than double united states population is covered. thank you, pm ji, #atamnirbharbharat mantra, which makes india self-reliant fight against covid. 🇮🇳👏🇮🇳🥳","[('congratulations', 'NNS'), ('india', 'VBZ'), ('more', 'JJR'), ('than', 'IN'), ('crore', 'JJR'), ('people', 'NNS'), ('have', 'VBP'), ('been', 'VBN'), ('vaccinated', 'VBN'), ('so', 'RB'), ('far', 'RB'), ('it', 'PRP'), ('means', 'VBZ'), ('more', 'JJR'), ('than', 'IN'), ('double', 'RB'), ('united', 'JJ'), ('states', 'NNS'), ('population', 'NN'), ('is', 'VBZ'), ('covered', 'VBN'), ('thank', 'IN'), ('you', 'PRP'), ('am', 'VBP'), ('ji', 'JJ'), ('atamnirbharbharat', 'NN'), ('mantra', 'NN'), ('which', 'WDT'), ('makes', 'VBZ'), ('india', 'NN'), ('self', 'NN'), ('reliant', 'JJ'), ('fight', 'NN'), ('against', 'IN'), ('couid', 'NN')]",ENGLISH,"['congratulation', 'india', 'crore', 'people', 'vaccinate', 'far', 'mean', 'double', 'united_states', 'population', 'cover', 'thank', 'atamnirbharbharat', 'mantra', 'make', 'india', 'self', 'reliant', 'fight', 'couid']",congratulation india crore people vaccinate far mean double united_states population cover thank atamnirbharbharat mantra make india self reliant fight couid,"{'neg': 0.059, 'neu': 0.726, 'pos': 0.215, 'compound': 0.7823}",0.7823,positive,,,,,,
68284,75+ crore vaccinated india😎,"[('crore', 'NN'), ('vaccinated', 'VBD')]",ENGLISH,"['crore', 'vaccinate']",crore vaccinate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,,,,
68310,super anna..we all together bring all indians vaccinated covid 19.. thank you your support 🙏🙏🙏 support you is really happy us we follow your advices🙏💐,"[('super', 'JJ'), ('anna', 'NN'), ('i', 'NN'), ('we', 'PRP'), ('all', 'DT'), ('together', 'RB'), ('bring', 'VBG'), ('all', 'DT'), ('indians', 'NNS'), ('vaccinated', 'VBN'), ('couid', 'VBP'), ('nineteen', 'JJ'), ('i', 'NN'), ('thank', 'VBP'), ('you', 'PRP'), ('your', 'PRP$'), ('support', 'NN'), ('support', 'NN'), ('you', 'PRP'), ('is', 'VBZ'), ('really', 'RB'), ('happy', 'JJ'), ('us', 'PRP'), ('we', 'PRP'), ('follow', 'VBP'), ('your', 'PRP$')]",ENGLISH,"['super', 'anna', 'together', 'bring', 'indians', 'vaccinated', 'couid', 'nineteen', 'thank', 'support', 'support', 'really', 'happy', '-PRON-', 'follow']",super anna together bring indians vaccinated couid nineteen thank support support really happy -PRON- follow,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.9412}",0.9412,positive,,,,,,
68492,"×missing× ◆ many students are not vaccinated ◆ many state covid cases are high, many state have restrictions ◆ exams dates are clashing but your govt is completely ignoring them, which is really shameful. #justiceforneetaspirants #dhaataa_mishra","[('i', 'NN'), ('missing', 'VBG'), ('i', 'NN'), ('i', 'VBP'), ('many', 'JJ'), ('students', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('vaccinated', 'VBN'), ('i', 'RB'), ('many', 'JJ'), ('state', 'NN'), ('couid', 'NN'), ('cases', 'NNS'), ('are', 'VBP'), ('high', 'JJ'), ('many', 'JJ'), ('state', 'NN'), ('have', 'VBP'), ('restrictions', 'NNS'), ('i', 'VBP'), ('exams', 'VBP'), ('dates', 'NNS'), ('are', 'VBP'), ('clashing', 'VBG'), ('but', 'CC'), ('your', 'PRP$'), ('govt', 'NN'), ('is', 'VBZ'), ('completely', 'RB'), ('ignoring', 'VBG'), ('them', 'PRP'), ('which', 'WDT'), ('is', 'VBZ'), ('really', 'RB'), ('shameful', 'JJ'), ('justiceforneetaspirants', 'NNS')]",ENGLISH,"['miss', 'many', 'student', 'not', 'vaccinate', 'many', 'state', 'couid', 'case', 'high', 'many', 'state', 'restriction', 'exam', 'date', 'clash', 'govt', 'completely', 'ignore', 'really', 'shameful', 'justiceforneetaspirant']",miss many student not vaccinate many state couid case high many state restriction exam date clash govt completely ignore really shameful justiceforneetaspirant,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.8667}",-0.8667,negative,,,,,,
